Memory Length,25000,
Trigger Level,80.0mV,
Source,CH2,
Probe Ratio,1.000E+01,
Vertical Units,V,
Vertical Scale,1.000E+00,
Vertical Position,0.000E+00,
Horizontal Units,S,
Horizontal Scale,2.000E-04,
Horizontal Position,-6.840E-04,
Horizontal Mode,Main,
Sampling Period,1.000E-07,
Firmware,V1.24,
Time,12-Jul-23 14:45:54,
Mode,Detail,
Waveform Data,
-1.934000e-03,2.12e+00,
-1.933900e-03,2.12e+00,
-1.933800e-03,2.12e+00,
-1.933700e-03,2.12e+00,
-1.933600e-03,2.12e+00,
-1.933500e-03,2.12e+00,
-1.933400e-03,2.12e+00,
-1.933300e-03,2.12e+00,
-1.933200e-03,2.12e+00,
-1.933100e-03,2.12e+00,
-1.933000e-03,2.12e+00,
-1.932900e-03,2.12e+00,
-1.932800e-03,2.12e+00,
-1.932700e-03,2.12e+00,
-1.932600e-03,2.12e+00,
-1.932500e-03,2.12e+00,
-1.932400e-03,2.12e+00,
-1.932300e-03,2.12e+00,
-1.932200e-03,2.12e+00,
-1.932100e-03,2.12e+00,
-1.932000e-03,2.12e+00,
-1.931900e-03,2.12e+00,
-1.931800e-03,2.12e+00,
-1.931700e-03,2.12e+00,
-1.931600e-03,2.12e+00,
-1.931500e-03,2.12e+00,
-1.931400e-03,2.12e+00,
-1.931300e-03,2.12e+00,
-1.931200e-03,2.12e+00,
-1.931100e-03,2.12e+00,
-1.931000e-03,2.12e+00,
-1.930900e-03,2.12e+00,
-1.930800e-03,2.12e+00,
-1.930700e-03,2.12e+00,
-1.930600e-03,2.12e+00,
-1.930500e-03,2.12e+00,
-1.930400e-03,2.12e+00,
-1.930300e-03,2.12e+00,
-1.930200e-03,2.12e+00,
-1.930100e-03,2.12e+00,
-1.930000e-03,2.12e+00,
-1.929900e-03,2.12e+00,
-1.929800e-03,2.12e+00,
-1.929700e-03,2.12e+00,
-1.929600e-03,2.12e+00,
-1.929500e-03,2.12e+00,
-1.929400e-03,2.12e+00,
-1.929300e-03,2.12e+00,
-1.929200e-03,2.12e+00,
-1.929100e-03,2.12e+00,
-1.929000e-03,2.12e+00,
-1.928900e-03,2.12e+00,
-1.928800e-03,2.12e+00,
-1.928700e-03,2.12e+00,
-1.928600e-03,2.12e+00,
-1.928500e-03,2.12e+00,
-1.928400e-03,2.12e+00,
-1.928300e-03,2.12e+00,
-1.928200e-03,2.12e+00,
-1.928100e-03,2.12e+00,
-1.928000e-03,2.12e+00,
-1.927900e-03,2.12e+00,
-1.927800e-03,2.12e+00,
-1.927700e-03,2.12e+00,
-1.927600e-03,2.12e+00,
-1.927500e-03,2.12e+00,
-1.927400e-03,2.12e+00,
-1.927300e-03,2.12e+00,
-1.927200e-03,2.12e+00,
-1.927100e-03,2.12e+00,
-1.927000e-03,2.12e+00,
-1.926900e-03,2.12e+00,
-1.926800e-03,2.12e+00,
-1.926700e-03,2.12e+00,
-1.926600e-03,2.12e+00,
-1.926500e-03,2.12e+00,
-1.926400e-03,2.12e+00,
-1.926300e-03,2.12e+00,
-1.926200e-03,2.12e+00,
-1.926100e-03,2.12e+00,
-1.926000e-03,2.12e+00,
-1.925900e-03,2.12e+00,
-1.925800e-03,2.12e+00,
-1.925700e-03,2.12e+00,
-1.925600e-03,2.12e+00,
-1.925500e-03,2.12e+00,
-1.925400e-03,2.12e+00,
-1.925300e-03,2.12e+00,
-1.925200e-03,2.12e+00,
-1.925100e-03,2.12e+00,
-1.925000e-03,2.12e+00,
-1.924900e-03,2.12e+00,
-1.924800e-03,2.12e+00,
-1.924700e-03,2.12e+00,
-1.924600e-03,2.12e+00,
-1.924500e-03,2.12e+00,
-1.924400e-03,2.12e+00,
-1.924300e-03,2.12e+00,
-1.924200e-03,2.12e+00,
-1.924100e-03,2.12e+00,
-1.924000e-03,2.12e+00,
-1.923900e-03,2.12e+00,
-1.923800e-03,2.12e+00,
-1.923700e-03,2.12e+00,
-1.923600e-03,2.12e+00,
-1.923500e-03,2.12e+00,
-1.923400e-03,2.12e+00,
-1.923300e-03,2.12e+00,
-1.923200e-03,2.12e+00,
-1.923100e-03,2.12e+00,
-1.923000e-03,2.12e+00,
-1.922900e-03,2.12e+00,
-1.922800e-03,2.12e+00,
-1.922700e-03,2.12e+00,
-1.922600e-03,2.12e+00,
-1.922500e-03,2.12e+00,
-1.922400e-03,2.12e+00,
-1.922300e-03,2.12e+00,
-1.922200e-03,2.12e+00,
-1.922100e-03,2.12e+00,
-1.922000e-03,2.12e+00,
-1.921900e-03,2.12e+00,
-1.921800e-03,2.12e+00,
-1.921700e-03,2.12e+00,
-1.921600e-03,2.12e+00,
-1.921500e-03,2.12e+00,
-1.921400e-03,2.12e+00,
-1.921300e-03,2.12e+00,
-1.921200e-03,2.12e+00,
-1.921100e-03,2.12e+00,
-1.921000e-03,2.12e+00,
-1.920900e-03,2.12e+00,
-1.920800e-03,2.12e+00,
-1.920700e-03,2.12e+00,
-1.920600e-03,2.12e+00,
-1.920500e-03,2.12e+00,
-1.920400e-03,2.12e+00,
-1.920300e-03,2.12e+00,
-1.920200e-03,2.12e+00,
-1.920100e-03,2.12e+00,
